Region,Region Name,Org Code,Provider name,Date,Total MRI Scans,Total Prostate MRI
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/02/2024,1095,55
Y60,Midlands Commissioning Region ,NT3,Spire Healthcare,01/02/2024,245,12
Y61,East of England Commissioning Region ,NT3,Spire Healthcare,01/02/2024,455,23
Y62,North West Commissioning Region,NT3,Spire Healthcare,01/02/2024,695,35
Y63,North East and Yorkshire Commissioning Region,NT3,Spire Healthcare,01/02/2024,385,19
Y56,London Commissioning Region,NT3,Spire Healthcare,01/02/2025,360,18
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/02/2025,30,2
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/02/2025,500,25
Y60,Midlands Commissioning Region ,NT3,Spire Healthcare,01/02/2025,325,16
Y61,East of England Commissioning Region ,NT3,Spire Healthcare,01/02/2025,460,23
Y62,North West Commissioning Region,NT3,Spire Healthcare,01/02/2025,840,42
Y54,#N/A,NT3,Spire Healthcare,01/03/2019,1100,55
Y55,#N/A,NT3,Spire Healthcare,01/03/2019,745,37
Y56,London Commissioning Region,NT3,Spire Healthcare,01/03/2019,175,9
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/03/2019,20,1
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/03/2019,1090,55
Y56,London Commissioning Region,NT3,Spire Healthcare,01/03/2020,195,10
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/03/2020,30,2
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/03/2020,865,43
Y60,Midlands Commissioning Region ,NT3,Spire Healthcare,01/03/2020,310,16
Y61,East of England Commissioning Region ,NT3,Spire Healthcare,01/03/2020,345,17
Y62,North West Commissioning Region,NT3,Spire Healthcare,01/03/2020,540,27
Y63,North East and Yorkshire Commissioning Region,NT3,Spire Healthcare,01/03/2020,330,17
Y56,London Commissioning Region,NT3,Spire Healthcare,01/03/2021,205,10
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/03/2021,30,2
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/03/2021,1075,54
Y60,Midlands Commissioning Region ,NT3,Spire Healthcare,01/03/2021,245,12
Y61,East of England Commissioning Region ,NT3,Spire Healthcare,01/03/2021,385,19
Y62,North West Commissioning Region,NT3,Spire Healthcare,01/03/2021,790,40
Y63,North East and Yorkshire Commissioning Region,NT3,Spire Healthcare,01/03/2021,465,23
Y56,London Commissioning Region,NT3,Spire Healthcare,01/03/2022,225,11
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/03/2022,20,1
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/03/2022,970,49
Y60,Midlands Commissioning Region ,NT3,Spire Healthcare,01/03/2022,375,19
Y61,East of England Commissioning Region ,NT3,Spire Healthcare,01/03/2022,370,19
Y62,North West Commissioning Region,NT3,Spire Healthcare,01/03/2022,750,38
Y63,North East and Yorkshire Commissioning Region,NT3,Spire Healthcare,01/03/2022,535,27
Y56,London Commissioning Region,NT3,Spire Healthcare,01/03/2023,165,8
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/03/2023,20,1
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/03/2023,1075,54
Y60,Midlands Commissioning Region ,NT3,Spire Healthcare,01/03/2023,395,20
Y61,East of England Commissioning Region ,NT3,Spire Healthcare,01/03/2023,415,21
Y62,North West Commissioning Region,NT3,Spire Healthcare,01/03/2023,840,42
Y63,North East and Yorkshire Commissioning Region,NT3,Spire Healthcare,01/03/2023,490,25
Y56,London Commissioning Region,NT3,Spire Healthcare,01/03/2024,225,11
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/03/2024,30,2
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/03/2024,985,49
Y60,Midlands Commissioning Region ,NT3,Spire Healthcare,01/03/2024,295,15
Y61,East of England Commissioning Region ,NT3,Spire Healthcare,01/03/2024,415,21
Y62,North West Commissioning Region,NT3,Spire Healthcare,01/03/2024,795,40
Y63,North East and Yorkshire Commissioning Region,NT3,Spire Healthcare,01/03/2024,345,17
Y56,London Commissioning Region,NT3,Spire Healthcare,01/03/2025,375,19
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/03/2025,40,2
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/03/2025,665,33
Y60,Midlands Commissioning Region ,NT3,Spire Healthcare,01/03/2025,320,16
Y61,East of England Commissioning Region ,NT3,Spire Healthcare,01/03/2025,570,29
Y62,North West Commissioning Region,NT3,Spire Healthcare,01/03/2025,1025,51
Y63,North East and Yorkshire Commissioning Region,NT3,Spire Healthcare,01/03/2025,595,30
Y56,London Commissioning Region,NT3,Spire Healthcare,01/04/2019,200,10
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/04/2019,15,1
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/04/2019,1025,51
Y60,Midlands Commissioning Region ,NT3,Spire Healthcare,01/04/2019,260,13
Y61,East of England Commissioning Region ,NT3,Spire Healthcare,01/04/2019,415,21
Y62,North West Commissioning Region,NT3,Spire Healthcare,01/04/2019,620,31
Y63,North East and Yorkshire Commissioning Region,NT3,Spire Healthcare,01/04/2019,350,18
Y56,London Commissioning Region,NT3,Spire Healthcare,01/04/2020,130,7
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/04/2020,65,3
Y60,Midlands Commissioning Region ,NT3,Spire Healthcare,01/04/2020,60,3
Y61,East of England Commissioning Region ,NT3,Spire Healthcare,01/04/2020,25,1
Y63,North East and Yorkshire Commissioning Region,NT3,Spire Healthcare,01/04/2020,80,4
Y56,London Commissioning Region,NT3,Spire Healthcare,01/04/2021,150,8
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/04/2021,20,1
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/04/2021,745,37
Y60,Midlands Commissioning Region ,NT3,Spire Healthcare,01/04/2021,275,14
Y61,East of England Commissioning Region ,NT3,Spire Healthcare,01/04/2021,300,15
Y62,North West Commissioning Region,NT3,Spire Healthcare,01/04/2021,675,34
Y56,London Commissioning Region,NT3,Spire Healthcare,01/04/2022,200,10
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/04/2022,20,1
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/04/2022,760,38
Y60,Midlands Commissioning Region ,NT3,Spire Healthcare,01/04/2022,300,15
Y61,East of England Commissioning Region ,NT3,Spire Healthcare,01/04/2022,370,19
Y62,North West Commissioning Region,NT3,Spire Healthcare,01/04/2022,645,32
Y63,North East and Yorkshire Commissioning Region,NT3,Spire Healthcare,01/04/2022,410,21
Y56,London Commissioning Region,NT3,Spire Healthcare,01/04/2023,120,6
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/04/2023,15,1
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/04/2023,970,49
Y60,Midlands Commissioning Region ,NT3,Spire Healthcare,01/04/2023,335,17
Y61,East of England Commissioning Region ,NT3,Spire Healthcare,01/04/2023,320,16
Y62,North West Commissioning Region,NT3,Spire Healthcare,01/04/2023,730,37
Y63,North East and Yorkshire Commissioning Region,NT3,Spire Healthcare,01/04/2023,520,26
Y56,London Commissioning Region,NT3,Spire Healthcare,01/04/2024,210,11
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/04/2024,35,2
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/04/2024,1075,54
Y60,Midlands Commissioning Region ,NT3,Spire Healthcare,01/04/2024,300,15
Y61,East of England Commissioning Region ,NT3,Spire Healthcare,01/04/2024,455,23
Y62,North West Commissioning Region,NT3,Spire Healthcare,01/04/2024,795,40
Y63,North East and Yorkshire Commissioning Region,NT3,Spire Healthcare,01/04/2024,415,21
Y54,#N/A,NT3,Spire Healthcare,01/05/2018,940,47
Y55,#N/A,NT3,Spire Healthcare,01/05/2018,435,22
Y56,London Commissioning Region,NT3,Spire Healthcare,01/05/2018,125,6
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/05/2018,20,1
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/05/2018,970,49
Y56,London Commissioning Region,NT3,Spire Healthcare,01/05/2019,160,8
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/05/2019,20,1
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/05/2019,1150,58
Y60,Midlands Commissioning Region ,NT3,Spire Healthcare,01/05/2019,335,17
Y61,East of England Commissioning Region ,NT3,Spire Healthcare,01/05/2019,380,19
Y62,North West Commissioning Region,NT3,Spire Healthcare,01/05/2019,680,34
Y63,North East and Yorkshire Commissioning Region,NT3,Spire Healthcare,01/05/2019,385,19
Y56,London Commissioning Region,NT3,Spire Healthcare,01/05/2020,20,1
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/05/2020,35,2
Y61,East of England Commissioning Region ,NT3,Spire Healthcare,01/05/2020,40,2
Y56,London Commissioning Region,NT3,Spire Healthcare,01/05/2021,130,7
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/05/2021,25,1
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/05/2021,850,43
Y60,Midlands Commissioning Region ,NT3,Spire Healthcare,01/05/2021,205,10
Y61,East of England Commissioning Region ,NT3,Spire Healthcare,01/05/2021,225,11
Y62,North West Commissioning Region,NT3,Spire Healthcare,01/05/2021,625,31
Y63,North East and Yorkshire Commissioning Region,NT3,Spire Healthcare,01/05/2021,260,13
Y56,London Commissioning Region,NT3,Spire Healthcare,01/05/2022,210,11
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/05/2022,15,1
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/05/2022,955,48
Y60,Midlands Commissioning Region ,NT3,Spire Healthcare,01/05/2022,315,16
Y61,East of England Commissioning Region ,NT3,Spire Healthcare,01/05/2022,405,20
Y62,North West Commissioning Region,NT3,Spire Healthcare,01/05/2022,650,33
Y63,North East and Yorkshire Commissioning Region,NT3,Spire Healthcare,01/05/2022,470,24
Y56,London Commissioning Region,NT3,Spire Healthcare,01/05/2023,175,9
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/05/2023,20,1
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/05/2023,870,44
Y60,Midlands Commissioning Region ,NT3,Spire Healthcare,01/05/2023,305,15
Y61,East of England Commissioning Region ,NT3,Spire Healthcare,01/05/2023,345,17
Y62,North West Commissioning Region,NT3,Spire Healthcare,01/05/2023,770,39
Y63,North East and Yorkshire Commissioning Region,NT3,Spire Healthcare,01/05/2023,375,19
Y56,London Commissioning Region,NT3,Spire Healthcare,01/05/2024,185,9
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/05/2024,35,2
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/05/2024,1100,55
Y60,Midlands Commissioning Region ,NT3,Spire Healthcare,01/05/2024,340,17
Y61,East of England Commissioning Region ,NT3,Spire Healthcare,01/05/2024,380,19
Y62,North West Commissioning Region,NT3,Spire Healthcare,01/05/2024,875,44
Y63,North East and Yorkshire Commissioning Region,NT3,Spire Healthcare,01/05/2024,375,19
Y54,#N/A,NT3,Spire Healthcare,01/06/2018,920,46
Y55,#N/A,NT3,Spire Healthcare,01/06/2018,500,25
Y56,London Commissioning Region,NT3,Spire Healthcare,01/06/2018,60,3
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/06/2018,15,1
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/06/2018,1040,52
Y56,London Commissioning Region,NT3,Spire Healthcare,01/06/2019,200,10
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/06/2019,30,2
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/06/2019,1130,57
Y60,Midlands Commissioning Region ,NT3,Spire Healthcare,01/06/2019,325,16
Y61,East of England Commissioning Region ,NT3,Spire Healthcare,01/06/2019,375,19
Y62,North West Commissioning Region,NT3,Spire Healthcare,01/06/2019,605,30
Y63,North East and Yorkshire Commissioning Region,NT3,Spire Healthcare,01/06/2019,380,19
Y56,London Commissioning Region,NT3,Spire Healthcare,01/06/2020,50,3
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/06/2020,180,9
Y60,Midlands Commissioning Region ,NT3,Spire Healthcare,01/06/2020,35,2
Y61,East of England Commissioning Region ,NT3,Spire Healthcare,01/06/2020,80,4
Y62,North West Commissioning Region,NT3,Spire Healthcare,01/06/2020,85,4
Y63,North East and Yorkshire Commissioning Region,NT3,Spire Healthcare,01/06/2020,75,4
Y56,London Commissioning Region,NT3,Spire Healthcare,01/06/2021,195,10
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/06/2021,25,1
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/06/2021,975,49
Y60,Midlands Commissioning Region ,NT3,Spire Healthcare,01/06/2021,285,14
Y61,East of England Commissioning Region ,NT3,Spire Healthcare,01/06/2021,335,17
Y62,North West Commissioning Region,NT3,Spire Healthcare,01/06/2021,595,30
Y63,North East and Yorkshire Commissioning Region,NT3,Spire Healthcare,01/06/2021,290,15
Y56,London Commissioning Region,NT3,Spire Healthcare,01/06/2022,245,12
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/06/2022,15,1
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/06/2022,845,42
Y60,Midlands Commissioning Region ,NT3,Spire Healthcare,01/06/2022,355,18
Y61,East of England Commissioning Region ,NT3,Spire Healthcare,01/06/2022,400,20
Y62,North West Commissioning Region,NT3,Spire Healthcare,01/06/2022,570,29
Y63,North East and Yorkshire Commissioning Region,NT3,Spire Healthcare,01/06/2022,485,24
Y56,London Commissioning Region,NT3,Spire Healthcare,01/06/2023,210,11
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/06/2023,40,2
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/06/2023,940,47
Y60,Midlands Commissioning Region ,NT3,Spire Healthcare,01/06/2023,325,16
Y61,East of England Commissioning Region ,NT3,Spire Healthcare,01/06/2023,375,19
Y62,North West Commissioning Region,NT3,Spire Healthcare,01/06/2023,770,39
Y63,North East and Yorkshire Commissioning Region,NT3,Spire Healthcare,01/06/2023,315,16
Y56,London Commissioning Region,NT3,Spire Healthcare,01/06/2024,175,9
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/06/2024,40,2
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/06/2024,1045,52
Y60,Midlands Commissioning Region ,NT3,Spire Healthcare,01/06/2024,365,18
Y61,East of England Commissioning Region ,NT3,Spire Healthcare,01/06/2024,355,18
Y62,North West Commissioning Region,NT3,Spire Healthcare,01/06/2024,905,45
Y63,North East and Yorkshire Commissioning Region,NT3,Spire Healthcare,01/06/2024,445,22
Y54,#N/A,NT3,Spire Healthcare,01/07/2018,1035,52
Y55,#N/A,NT3,Spire Healthcare,01/07/2018,635,32
Y56,London Commissioning Region,NT3,Spire Healthcare,01/07/2018,165,8
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/07/2018,15,1
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/07/2018,1080,54
Y56,London Commissioning Region,NT3,Spire Healthcare,01/07/2019,140,7
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/07/2019,25,1
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/07/2019,1300,65
Y60,Midlands Commissioning Region ,NT3,Spire Healthcare,01/07/2019,400,20
Y61,East of England Commissioning Region ,NT3,Spire Healthcare,01/07/2019,395,20
Y62,North West Commissioning Region,NT3,Spire Healthcare,01/07/2019,605,30
Y63,North East and Yorkshire Commissioning Region,NT3,Spire Healthcare,01/07/2019,395,20
Y56,London Commissioning Region,NT3,Spire Healthcare,01/07/2020,65,3
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/07/2020,155,8
Y60,Midlands Commissioning Region ,NT3,Spire Healthcare,01/07/2020,80,4
Y61,East of England Commissioning Region ,NT3,Spire Healthcare,01/07/2020,70,4
Y62,North West Commissioning Region,NT3,Spire Healthcare,01/07/2020,105,5
Y63,North East and Yorkshire Commissioning Region,NT3,Spire Healthcare,01/07/2020,135,7
Y56,London Commissioning Region,NT3,Spire Healthcare,01/07/2021,160,8
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/07/2021,40,2
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/07/2021,890,45
Y60,Midlands Commissioning Region ,NT3,Spire Healthcare,01/07/2021,350,18
Y61,East of England Commissioning Region ,NT3,Spire Healthcare,01/07/2021,385,19
Y62,North West Commissioning Region,NT3,Spire Healthcare,01/07/2021,580,29
Y63,North East and Yorkshire Commissioning Region,NT3,Spire Healthcare,01/07/2021,310,16
Y56,London Commissioning Region,NT3,Spire Healthcare,01/07/2022,165,8
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/07/2022,20,1
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/07/2022,975,49
Y60,Midlands Commissioning Region ,NT3,Spire Healthcare,01/07/2022,345,17
Y61,East of England Commissioning Region ,NT3,Spire Healthcare,01/07/2022,365,18
Y62,North West Commissioning Region,NT3,Spire Healthcare,01/07/2022,705,35
Y63,North East and Yorkshire Commissioning Region,NT3,Spire Healthcare,01/07/2022,495,25
Y56,London Commissioning Region,NT3,Spire Healthcare,01/07/2023,175,9
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/07/2023,40,2
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/07/2023,905,45
Y60,Midlands Commissioning Region ,NT3,Spire Healthcare,01/07/2023,345,17
Y61,East of England Commissioning Region ,NT3,Spire Healthcare,01/07/2023,410,21
Y62,North West Commissioning Region,NT3,Spire Healthcare,01/07/2023,850,43
Y56,London Commissioning Region,NT3,Spire Healthcare,01/07/2024,280,14
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/07/2024,45,2
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/07/2024,1155,58
Y60,Midlands Commissioning Region ,NT3,Spire Healthcare,01/07/2024,400,20
Y61,East of England Commissioning Region ,NT3,Spire Healthcare,01/07/2024,435,22
Y62,North West Commissioning Region,NT3,Spire Healthcare,01/07/2024,985,49
Y63,North East and Yorkshire Commissioning Region,NT3,Spire Healthcare,01/07/2024,460,23
Y54,#N/A,NT3,Spire Healthcare,01/08/2018,1065,53
Y55,#N/A,NT3,Spire Healthcare,01/08/2018,560,28
Y56,London Commissioning Region,NT3,Spire Healthcare,01/08/2018,120,6
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/08/2018,20,1
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/08/2018,1070,54
Y56,London Commissioning Region,NT3,Spire Healthcare,01/08/2019,200,10
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/08/2019,20,1
