Region,RegionName,Org Code,Provider name,Date,Median Days Test to Report
Y55,#N/A,RWD,United Lincolnshire Hospitals NHS Trust,01/09/16,3
Y55,#N/A,RWD,United Lincolnshire Hospitals NHS Trust,01/10/16,3
Y55,#N/A,RWD,United Lincolnshire Hospitals NHS Trust,01/11/16,2
Y55,#N/A,RWD,United Lincolnshire Hospitals NHS Trust,01/12/16,3
Y55,#N/A,RWD,United Lincolnshire Hospitals NHS Trust,01/01/17,2
Y55,#N/A,RWD,United Lincolnshire Hospitals NHS Trust,01/02/17,2
Y55,#N/A,RWD,United Lincolnshire Hospitals NHS Trust,01/03/17,3
Y55,#N/A,RWD,United Lincolnshire Hospitals NHS Trust,01/04/17,2
Y55,#N/A,RWD,United Lincolnshire Hospitals NHS Trust,01/05/17,2
Y55,#N/A,RWD,United Lincolnshire Hospitals NHS Trust,01/06/17,2
Y55,#N/A,RWD,United Lincolnshire Hospitals NHS Trust,01/07/17,2
Y55,#N/A,RWD,United Lincolnshire Hospitals NHS Trust,01/07/17,2
Y55,#N/A,RWD,United Lincolnshire Hospitals NHS Trust,01/08/17,2
Y55,#N/A,RWD,United Lincolnshire Hospitals NHS Trust,01/09/17,3
Y55,#N/A,RWD,United Lincolnshire Hospitals NHS Trust,01/10/17,2
Y55,#N/A,RWD,United Lincolnshire Hospitals NHS Trust,01/11/17,1
Y55,#N/A,RWD,United Lincolnshire Hospitals NHS Trust,01/12/17,2
Y55,#N/A,RWD,United Lincolnshire Hospitals NHS Trust,01/01/18,1
Y55,#N/A,RWD,United Lincolnshire Hospitals NHS Trust,01/02/18,1
Y55,#N/A,RWD,United Lincolnshire Hospitals NHS Trust,01/03/18,1
Y55,#N/A,RWD,United Lincolnshire Hospitals NHS Trust, 01/04/2018,2
Y55,#N/A,RWD,United Lincolnshire Hospitals NHS Trust,01/05/2018,1
Y55,#N/A,RWD,United Lincolnshire Hospitals NHS Trust,01/06/2018,1
Y55,#N/A,RWD,United Lincolnshire Hospitals NHS Trust,01/07/2018,1
Y55,#N/A,RWD,United Lincolnshire Hospitals NHS Trust,01/08/2018,2
Y55,#N/A,RWD,United Lincolnshire Hospitals NHS Trust,01/09/2018,2
Y55,#N/A,RWD,United Lincolnshire Hospitals NHS Trust,01/10/2018,2
Y55,#N/A,RWD,United Lincolnshire Hospitals NHS Trust,01/11/2018,2
Y55,#N/A,RWD,United Lincolnshire Hospitals NHS Trust,01/12/2018,2
Y55,#N/A,RWD,United Lincolnshire Hospitals NHS Trust,01/01/2019,2
Y55,#N/A,RWD,United Lincolnshire Hospitals NHS Trust,01/02/2019,2
Y55,#N/A,RWD,United Lincolnshire Hospitals NHS Trust,01/03/2019,3
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/04/2019,3
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/05/2019,2
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/06/2019,4
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/07/2019,2
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/08/2019,3
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/09/2019,2
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/10/2019,2
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/11/2019,3
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/12/2019,4
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/01/2020,3
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/02/2020,2
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/03/2020,2
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Teaching Hospitals NHS Trust,01/04/2024,4
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Teaching Hospitals NHS Trust,01/05/2024,3
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Teaching Hospitals NHS Trust,01/06/2024,4
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Teaching Hospitals NHS Trust,01/07/2024,3
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Teaching Hospitals NHS Trust,01/08/2024,3
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Teaching Hospitals NHS Trust,01/09/2024,3
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Teaching Hospitals NHS Trust,01/10/2024,3
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Teaching Hospitals NHS Trust,01/11/2024,3
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Teaching Hospitals NHS Trust,01/12/2024,2
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Teaching Hospitals NHS Trust,01/01/2025,3
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Teaching Hospitals NHS Trust,01/02/2025,2
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Teaching Hospitals NHS Trust,01/03/2025,2
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/04/2020,0
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/05/2020,1
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/06/2020,1
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/07/2020,2
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/08/2020,3
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/09/2020,3
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/10/2020,3
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/11/2020,2
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/12/2020,2
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/01/2021,2
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/02/2021,2
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/03/2021,2
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/04/2021,5
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/05/2021,4
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/06/2021,5
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/07/2021,5
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/08/2021,3
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/09/2021,3
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/10/2021,4
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/11/2021,3
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/12/2021,4
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/01/2022,4
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/02/2022,4
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/03/2022,4
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/04/2022,6
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/05/2022,6
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/06/2022,7
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/07/2022,9
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/08/2022,9
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/09/2022,9
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/10/2022,8
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/11/2022,8
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/12/2022,7
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/01/2023,7
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/02/2023,7
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/03/2023,9
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/04/2023,12
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/05/2023,11
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/06/2023,14
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/07/2023,14
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/08/2023,11
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/09/2023,8
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/10/2023,7
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/11/2023,6
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/12/2023,7
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/01/2024,7
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/02/2024,6
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/03/2024,6
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/04/2024,6
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/05/2024,7
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/06/2024,8
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/07/2024,7
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/08/2024,10
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/09/2024,7
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/10/2024,8
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/11/2024,8
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/12/2024,8
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/01/2025,6
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/02/2025,6
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/03/2025,6
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/04/16,0
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/05/16,2
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/06/16,2
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/07/16,2
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/08/16,2
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/09/16,3
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/10/16,3
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/11/16,3
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/12/16,3
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/01/17,3
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/02/17,2
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/03/17,2
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/04/17,3
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/05/17,2
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/06/17,3
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/07/17,3
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/07/17,3
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/08/17,3
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/09/17,3
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/10/17,2
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/11/17,2
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/12/17,3
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/01/18,3
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/02/18,3
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/03/18,1
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust, 01/04/2018,0
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/05/2018,0
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/06/2018,0
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/07/2018,0
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/08/2018,0
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/09/2018,.
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/10/2018,3
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/11/2018,3
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/12/2018,3
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/01/2019,3
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/02/2019,3
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/03/2019,2
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/04/2019,3
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/05/2019,4
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/06/2019,5
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/07/2019,4
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/08/2019,5
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/09/2019,4
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/10/2019,4
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/11/2019,4
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/12/2019,3
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/01/2020,3
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/02/2020,3
Y56,London Commissioning Region,RRV,University College London Hospitals NHS Foundation Trust,01/03/2020,2
Y54,#N/A,RM2,University Hospital of South Manchester NHS Foundation Trust,01/04/16,2
Y54,#N/A,RM2,University Hospital of South Manchester NHS Foundation Trust,01/05/16,2
Y54,#N/A,RM2,University Hospital of South Manchester NHS Foundation Trust,01/06/16,2
Y54,#N/A,RM2,University Hospital of South Manchester NHS Foundation Trust,01/07/16,2
Y54,#N/A,RM2,University Hospital of South Manchester NHS Foundation Trust,01/08/16,3
Y54,#N/A,RM2,University Hospital of South Manchester NHS Foundation Trust,01/09/16,3
Y54,#N/A,RM2,University Hospital of South Manchester NHS Foundation Trust,01/10/16,2
Y54,#N/A,RM2,University Hospital of South Manchester NHS Foundation Trust,01/11/16,1
Y54,#N/A,RM2,University Hospital of South Manchester NHS Foundation Trust,01/12/16,2
Y54,#N/A,RM2,University Hospital of South Manchester NHS Foundation Trust,01/01/17,1
Y54,#N/A,RM2,University Hospital of South Manchester NHS Foundation Trust,01/02/17,1
Y54,#N/A,RM2,University Hospital of South Manchester NHS Foundation Trust,01/03/17,1
Y54,#N/A,RM2,University Hospital of South Manchester NHS Foundation Trust,01/04/17,1
Y54,#N/A,RM2,University Hospital of South Manchester NHS Foundation Trust,01/05/17,1
Y54,#N/A,RM2,University Hospital of South Manchester NHS Foundation Trust,01/06/17,1
Y54,#N/A,RM2,University Hospital of South Manchester NHS Foundation Trust,01/07/17,1
Y54,#N/A,RM2,University Hospital of South Manchester NHS Foundation Trust,01/07/17,1
Y54,#N/A,RM2,University Hospital of South Manchester NHS Foundation Trust,01/08/17,1
Y54,#N/A,RM2,University Hospital of South Manchester NHS Foundation Trust,01/09/17,2
Y59,South East Commissioning Region,RHM,University Hospital Southampton NHS Foundation Trust,01/04/2020,1
Y59,South East Commissioning Region,RHM,University Hospital Southampton NHS Foundation Trust,01/05/2020,2
Y59,South East Commissioning Region,RHM,University Hospital Southampton NHS Foundation Trust,01/06/2020,2
Y59,South East Commissioning Region,RHM,University Hospital Southampton NHS Foundation Trust,01/07/2020,3
Y59,South East Commissioning Region,RHM,University Hospital Southampton NHS Foundation Trust,01/08/2020,4
