Region,Org Code,Provider name,Modality,Date,Median Days Request to Test
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2023,40
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2023,38.5
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2023,36
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2023,38
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2023,26.5
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2024,35
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2024,40
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2024,49
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2024,48
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2024,47
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2024,52
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2024,39.5
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2024,41
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2024,49
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2024,35
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2024,43
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2024,39
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2025,45
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2025,42
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2025,41
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2020,9
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2020,9
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2020,17
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2020,25
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2020,29
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2020,22
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2020,18
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2020,19
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2020,19
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2021,25
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2021,26
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2021,25
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2021,30
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2021,36
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2021,41
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2021,37
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2021,39
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2021,36
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2021,23
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2021,19
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2021,16
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2022,14
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2022,14
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2022,15
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2022,19
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2022,19
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2022,21
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2022,22
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2022,24
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2022,24
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2022,23
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2022,24
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2022,28
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2023,32
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2023,30
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2023,31
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2023,35
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2023,34
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2023,32
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2023,32
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2023,35
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2023,38
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2023,37
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2023,39
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2023,43
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2024,48
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2024,44
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2024,43
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2024,43
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2024,41
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2024,37
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2024,34
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2024,31
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2024,24
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2024,21
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2024,22
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2024,22
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2025,20
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2025,17
Y60,RNA,The Dudley Group NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2025,18
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2020,2
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2020,2
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2020,3
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2020,11
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2020,135
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2020,14
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2020,21
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2020,25
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2020,235
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2021,40
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2021,20
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2021,22
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2021,15
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2021,135
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2021,20
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2021,225
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2021,26
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2021,40
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2021,35
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2021,39
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2021,26
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2022,18
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2022,8
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2022,5
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2022,6
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2022,12
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2022,14
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2022,19
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2022,18
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2022,16
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2022,29
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2022,29
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2022,24
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2023,26
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2023,20.5
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2023,38
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2023,25
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2023,19
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2023,12
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2023,8
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2023,8
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2023,10
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2023,12
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2023,25
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2023,19
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2024,22
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2024,21
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2024,22
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2024,28
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2024,25
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2024,23
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2024,33
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2024,30
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2024,29
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2024,28
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2024,33
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2024,27
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2025,35
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2025,37
Y56,RAS,The Hillingdon Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2025,38
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2020,22
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2020,23
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2020,40
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2020,28
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2020,37
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2020,34
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2020,29
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2020,32
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2020,32
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2021,40
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2021,30
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2021,33
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2021,33
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2021,30
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2021,38
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2021,39
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2021,41
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2021,47
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2021,41
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2021,41
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2021,38
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2022,43
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2022,33
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2022,33
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2022,31
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2022,25
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2022,24
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2022,21
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2022,21
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2022,18
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2022,18
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2022,23
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2022,28
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2023,36
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2023,30
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2023,36
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2023,43
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2023,45
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2023,43
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2023,42
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2023,44
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2023,41
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2023,41
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2023,38
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2023,38
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2024,47
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2024,50
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2024,48
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2024,45
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2024,36
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2024,34
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2024,35
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2024,32
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2024,29
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2024,29
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2024,28
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2024,24
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2025,29
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2025,23
Y63,RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2025,27
Y61,RQW,The Princess Alexandra Hospital NHS Trust,Magnetic Resonance Imaging,01/04/2020,5
Y61,RQW,The Princess Alexandra Hospital NHS Trust,Magnetic Resonance Imaging,01/05/2020,13
Y61,RQW,The Princess Alexandra Hospital NHS Trust,Magnetic Resonance Imaging,01/06/2020,365
Y61,RQW,The Princess Alexandra Hospital NHS Trust,Magnetic Resonance Imaging,01/07/2020,70
Y61,RQW,The Princess Alexandra Hospital NHS Trust,Magnetic Resonance Imaging,01/08/2020,41
Y61,RQW,The Princess Alexandra Hospital NHS Trust,Magnetic Resonance Imaging,01/09/2020,28
